Cylinder1: The Cl,CD and Cm table is adopted from the DTU 10 MW model. The mainbody is adapted from the NREL 5MW model with several parameters changed based on the DTU 10 MW model values: Stall angle (deg), Zero Cn angle of attack (deg),.Cn at stall value for negative angle of attack. Created by Xianping Du (xianping.du@rutgers.edu) on December 3, 2020
0.0
0.0
-180.00000   0.00000   0.60000   0.00000
-175.00000   0.00000   0.60000   0.00000
-170.00000   0.00000   0.60000   0.00000
-165.00000   0.00000   0.60000   0.00000
-160.00000   0.00000   0.60000   0.00000
-155.00000   0.00000   0.60000   0.00000
-150.00000   0.00000   0.60000   0.00000
-145.00000   0.00000   0.60000   0.00000
-140.00000   0.00000   0.60000   0.00000
-135.00000   0.00000   0.60000   0.00000
-130.00000   0.00000   0.60000   0.00000
-125.00000   0.00000   0.60000   0.00000
-120.00000   0.00000   0.60000   0.00000
-115.00000   0.00000   0.60000   0.00000
-110.00000   0.00000   0.60000   0.00000
-105.00000   0.00000   0.60000   0.00000
-100.00000   0.00000   0.60000   0.00000
 -95.00000   0.00000   0.60000   0.00000
 -90.00000   0.00000   0.60000   0.00000
 -85.00000   0.00000   0.60000   0.00000
 -80.00000   0.00000   0.60000   0.00000
 -75.00000   0.00000   0.60000   0.00000
 -70.00000   0.00000   0.60000   0.00000
 -65.00000   0.00000   0.60000   0.00000
 -60.00000   0.00000   0.60000   0.00000
 -55.00000   0.00000   0.60000   0.00000
 -50.00000   0.00000   0.60000   0.00000
 -45.00000   0.00000   0.60000   0.00000
 -40.00000   0.00000   0.60000   0.00000
 -39.00000   0.00000   0.60000   0.00000
 -38.00000   0.00000   0.60000   0.00000
 -37.00000   0.00000   0.60000   0.00000
 -36.00000   0.00000   0.60000   0.00000
 -35.00000   0.00000   0.60000   0.00000
 -34.00000   0.00000   0.60000   0.00000
 -33.00000   0.00000   0.60000   0.00000
 -32.00000   0.00000   0.60000   0.00000
 -30.00000   0.00000   0.60000   0.00000
 -28.00000   0.00000   0.60000   0.00000
 -26.00000   0.00000   0.60000   0.00000
 -24.00000   0.00000   0.60000   0.00000
 -22.00000   0.00000   0.60000   0.00000
 -20.00000   0.00000   0.60000   0.00000
 -18.00000   0.00000   0.60000   0.00000
 -16.00000   0.00000   0.60000   0.00000
 -14.00000   0.00000   0.60000   0.00000
 -12.00000   0.00000   0.60000   0.00000
 -10.00000   0.00000   0.60000   0.00000
  -8.00000   0.00000   0.60000   0.00000
  -6.00000   0.00000   0.60000   0.00000
  -4.00000   0.00000   0.60000   0.00000
  -2.00000   0.00000   0.60000   0.00000
   0.00000   0.00000   0.60000   0.00000
   2.00000   0.00000   0.60000   0.00000
   4.00000   0.00000   0.60000   0.00000
   6.00000   0.00000   0.60000   0.00000
   8.00000   0.00000   0.60000   0.00000
  10.00000   0.00000   0.60000   0.00000
  12.00000   0.00000   0.60000   0.00000
  14.00000   0.00000   0.60000   0.00000
  16.00000   0.00000   0.60000   0.00000
  18.00000   0.00000   0.60000   0.00000
  20.00000   0.00000   0.60000   0.00000
  22.00000   0.00000   0.60000   0.00000
  24.00000   0.00000   0.60000   0.00000
  26.00000   0.00000   0.60000   0.00000
  28.00000   0.00000   0.60000   0.00000
  30.00000   0.00000   0.60000   0.00000
  32.00000   0.00000   0.60000   0.00000
  33.00000   0.00000   0.60000   0.00000
  34.00000   0.00000   0.60000   0.00000
  35.00000   0.00000   0.60000   0.00000
  36.00000   0.00000   0.60000   0.00000
  37.00000   0.00000   0.60000   0.00000
  38.00000   0.00000   0.60000   0.00000
  39.00000   0.00000   0.60000   0.00000
  40.00000   0.00000   0.60000   0.00000
  45.00000   0.00000   0.60000   0.00000
  50.00000   0.00000   0.60000   0.00000
  55.00000   0.00000   0.60000   0.00000
  60.00000   0.00000   0.60000   0.00000
  65.00000   0.00000   0.60000   0.00000
  70.00000   0.00000   0.60000   0.00000
  75.00000   0.00000   0.60000   0.00000
  80.00000   0.00000   0.60000   0.00000
  85.00000   0.00000   0.60000   0.00000
  90.00000   0.00000   0.60000   0.00000
  95.00000   0.00000   0.60000   0.00000
 100.00000   0.00000   0.60000   0.00000
 105.00000   0.00000   0.60000   0.00000
 110.00000   0.00000   0.60000   0.00000
 115.00000   0.00000   0.60000   0.00000
 120.00000   0.00000   0.60000   0.00000
 125.00000   0.00000   0.60000   0.00000
 130.00000   0.00000   0.60000   0.00000
 135.00000   0.00000   0.60000   0.00000
 140.00000   0.00000   0.60000   0.00000
 145.00000   0.00000   0.60000   0.00000
 150.00000   0.00000   0.60000   0.00000
 155.00000   0.00000   0.60000   0.00000
 160.00000   0.00000   0.60000   0.00000
 165.00000   0.00000   0.60000   0.00000
 170.00000   0.00000   0.60000   0.00000
 175.00000   0.00000   0.60000   0.00000
 180.00000   0.00000   0.60000   0.00000
